Conversation_ID,Transcript,Summary;Identificador;Tech;Sales
external: The one we have asked to relocate it and then the second one they didn't do anything about the service for at least ten days and I was without the Wifi so that's when they decided to, uh, not charge the.;;;
internal: Mhm.;;;
internal: Okay.;;;
external: The, the thirty days cancellation fee note.;;;
external: So that's when you can, you can hear the recordings, I know you guys record so you can, you can listen to the recordings?;;;
external: Uh, which I did, I think with the last for one of your employees.;;;
internal: Okay, I'm just going from the latest bill that we charged you on twenty fourth of August.;;;
internal: Hmm, this invoice was for the service at unit one over eighty five Kennedi Street. So they cancel the service on nineteenth of August and.;;;
internal: Yeah.;;;
external: Because I've never service on this address.;;;
internal: Yeah.;;;
external: There was no sort of this address.;;;
internal: Okay.;;;
internal: Okay, so they have placed immediate cancellation that is correct. So from the billing and what we can do is, we can get a credit arranged after the nineteenth of August refund arrange after the nineteenth of August only and for the.;;;
external: What do you mean? no, no, no, no, no, no, what do you mean by that? When I've never got a service not even from ten tenth of August to nineteenth of August. I've never got a service. Why would I pay for that?;;;
internal: Yeah, for tenth of.;;;
external: I know it in the system, it shows active non active. I don't get about that but I have never got it clear.;;;
internal: I understand.;;;
internal: Yes, so from the ninth of August til the eighteenth of August, we will inform our technical team to check on that and upon the approval, we can get the charges refunded as well, uh, from my end, I can only refund the charges after the nineteenth of August. so I will arrange the refunds from my end and escalate the call.;;1;
external: Okay.;;;
external: Okay.;;;
external: How much, how much refund am I getting?;;;
internal: Uh, for the latest invoice that she is charged on twenty fourth of August, it will be somewhere around.;;;
internal: Um.;;;
external: Did you the payment took in an accident?;;;
external: Going up.;;;
external: Okay.;;;
internal: So you will be getting a refund after the cancellation date around thirty seven dollars.;;;
internal: So anything before then I'll inform the technical team to check and give you a refund.;;1;
internal: And for the eighth, I'm sorry twenty second of August invoice that was charged.;;;
internal: Um.;;;
internal: If you can get a refund arrange for that as well.;;;
external: And could I ask you to delete my payment details from your system. Is that possible because like you, you guys keep charging money.;;;
internal: Then, how are we going to refund the money back to you?;;;
external: Yeah, after the refund.;;;
internal: Oh, yeah, definitely, yes, after the refund then we can remove the charges, the payment details so that won't be an issue.;;;
internal: Um.;;;
internal: So there there was another payment taken out on twenty second of August so twenty second of August payment is for the unit one hundred and three, oh sixty three Whiteman Street. So that service I can.;;;
external: With.;;;
external: Which has been.;;;
internal: I'm sorry.;;;
internal: Yeah, that was cancelled back on eighth of August so.;;;
internal: This invoice.;;;
internal: We can get that fully refunded to you so fifty three ninety five and that is taken out on twenty second of August can be fully refunded to you because that was charged after the cancellation date for white one so fifty three ninety five.;;;
external: Okay, could you please?;;;
external: Yeah, Could you please do that and could you talk to your technical team or do you want me to talk to your technical team regarding that because they are the ones.;;1;
internal: Um.;;;
external: To order the modem and then they apparently didn't do anything about that.;;;
external: So yes, I, I've never got a service for ten ten days. Yeah. I need a full fund for the twenty fourth of August as well.;;;
internal: Yes.;;;
external: I'm sorry, but I cannot pay for it.;;;
internal: Yeah.;;;
internal: Yeah, that's perfectly fine. I understand. so let me get that check then you don't have to stay on the call. I'll internally escalate it to them. and they will check on it and provide us with an update. So after they give us an update. We can let you know as to what is going to happen or they will let you know what, what is going to happen with the refund.;;;
external: Okay, all good so.;;;
internal: In the meantime, I'll arrange a risk for you.;;;
external: Ninety five and thirty seven, something dollars will be refunded right.;;;
internal: Uh, yeah, that's correct, yes.;;;
external: Okay, all good, no problem. Thank you.;;;
internal: Okay, no worries. We'll arrange the refund and send you a confirmation. So that you know when the refund is going back to your account, okay.;;;
external: Okay, thanks.;;;
internal: No worries. Delicia anything else apart from this?;;;
external: No, thank you have a good day.;;;
"internal: You too and before you go ahead, I'll get you to a one question survey to read the quality of this call Have a nice day then. Bye, bye."",""Customer Intent: The customer is calling to inquire about a charge on their account after cancelling a service. They want to understand why they were charged and request a refund.";;;
Agent Actions: The agent verifies the customer's details, checks the cancellation date, and investigates the charges. The agent offers to refund the charges after the cancellation date and escalates the call to the technical team to address the unpaid service issue. The agent also agrees to remove the customer's payment details from the system.;;1;
"Customer Sentiment: The customer initially expresses frustration and confusion about the unexpected charge and questions why they should pay for a service they did not receive. However, they become more satisfied as the agent offers to investigate and arrange refunds. The customer thanks the agent in the end.""";;;
"0342bef7-ae6f-4708-8d14-f1d6aa208b15-7efdcbbd-073b-4e9f-9d93-73b949cdf77a.transcript.json,""internal: you're welcome to being to speaking to Rob. How may I help you today?";1;;
external: Hello, good morning, uh.;;;
internal: Bye.;;;
external: I'm has my customer number. I think if I remember, it's correctly three two zero.;;;
internal: Okay.;;;
external: One one eight, oh zero.;;;
internal: Okay, yeah, sure be online, I could check on it.;;;
external: Okay.;;;
internal: Okay, for verification purpose, Could I need your name date of birth?;;;
internal: Address please?;;;
external: Uh.;;;
external: Sorry, what do you want what date of birth?;;;
